level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入
8000,0,890,"CCEV,110,潮簡,297,20220217,1",110,潮簡,297,1645056000000,請求損害賠償,潮州簡易庭,民事判決,1688136019337,8000,1,8000,1,25萬元,"2,092元",nan
8002,2,113161,"FYEV,110,豐簡,489,20220331,1",110,豐簡,489,1648684800000,損害賠償,豐原簡易庭,民事判決,1688136019337,8002,1,8002,1,200萬元,nan,nan
8003,3,143885,"ILDV,111,訴,295,20230118,1",111,訴,295,1674000000000,損害賠償,臺灣宜蘭地方法院,民事判決,1688136019337,8003,1,8003,1,"40,000元",450元,nan
8004,4,342344,"PCEV,111,板簡,106,20220414,2",111,板簡,106,1649894400000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8004,1,8004,1,6萬元,"3,953元",nan
8005,5,402303,"SDEV,110,沙簡,251,20211123,1",110,沙簡,251,1637625600000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,8005,1,8005,1,"500,000元","24,440元",2300元
8006,6,402364,"SDEV,110,沙簡,513,20220421,1",110,沙簡,513,1650499200000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,8006,1,8006,1,30萬元,"12,331元",nan
8007,7,402681,"SDEV,111,沙簡,143,20230307,1",111,沙簡,143,1678147200000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,8007,1,8007,1,"150,000元","47,597元","24,000元"
8008,8,406443,"SJEV,110,重簡,1163,20220127,2",110,重簡,1163,1643241600000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,8008,1,8008,1,"200,000元","81,539元",nan
8009,9,527947,"TCEV,110,中簡,1667,20220811,1",110,中簡,1667,1660176000000,損害賠償,臺中簡易庭,民事判決,1688136019337,8009,1,8009,1,80萬元,14萬5907元,2萬5250元
8010,10,528138,"TCEV,110,中簡,2670,20220915,1",110,中簡,2670,1663200000000,損害賠償,臺中簡易庭,民事判決,1688136019337,8010,1,8010,1,40萬元,51萬3342元,4萬
8012,12,32955,"CHDV,110,簡,74,20211015,1",110,簡,74,1634256000000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,8012,1,8012,1,10萬元,"40萬5,302元","35,000元"
8013,13,35403,"CHEV,111,彰簡,601,20230105,1",111,彰簡,601,1672876800000,損害賠償,彰化簡易庭,民事判決,1688136019337,8013,1,8013,1,"30,000元","2,780元",nan
8014,14,39639,"CLEV,111,壢簡,1926,20230130,1",111,壢簡,1926,1675036800000,損害賠償,中壢簡易庭,民事判決,1688136019337,8014,1,8014,1,10萬元,2860元,nan
8016,16,105079,"CYEV,111,嘉國簡,1,20221102,1",111,嘉國簡,1,1667347200000,國家賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8016,1,8016,1,6萬元,"1,951",nan
8017,17,113208,"FYEV,110,豐簡,741,20220415,1",110,豐簡,741,1649980800000,損害賠償,豐原簡易庭,民事判決,1688136019337,8017,1,8017,1,"120,000元","20,480元",nan
8019,19,341080,"PCEV,110,板簡,1580,20220302,1",110,板簡,1580,1646179200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8019,1,8019,1,"10,000元",nan,nan
8020,20,341415,"PCEV,110,板簡,491,20210930,1",110,板簡,491,1632960000000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8020,1,8020,1,"30,000元","1,710元","82,000元"
8021,21,372121,"PTDV,110,簡,20,20221219,1",110,簡,20,1671408000000,請求侵權行為損害賠償,臺灣屏東地方法院,民事判決,1688136019337,8021,1,8021,1,"400,000元","296,906元","23,100元"
8022,22,439836,"SLEV,110,士簡,1273,20211207,1",110,士簡,1273,1638835200000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,8022,1,8022,1,1萬,"5,015",nan
8023,23,440877,"SLEV,111,士簡,163,20220331,1",111,士簡,163,1648684800000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,8023,1,8023,1,nan,nan,nan
8024,24,528391,"TCEV,110,中簡,579,20210824,1",110,中簡,579,1629763200000,損害賠償,臺中簡易庭,民事判決,1688136019337,8024,1,8024,1,"50,000元","3,020元","23,100元"
8026,26,667243,"TPEV,110,北簡更一,13,20221031,1",110,北簡更一,13,1667174400000,損害賠償,臺北簡易庭,民事判決,1688136019337,8026,1,8026,1,nan,nan,nan
8028,28,798002,"TYDV,109,原訴,75,20220429,1",109,原訴,75,1651190400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8028,1,8028,1,35萬元,6萬892元,5萬36元
8029,29,800077,"TYDV,109,訴,2724,20210426,1",109,訴,2724,1619395200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8029,1,8029,1,12萬元,"42,491元",nan
8032,32,46707,"CPEV,110,竹北簡,262,20220714,1",110,竹北簡,262,1657756800000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8032,1,8032,1,15萬元,"84,797元","23,800元"
8033,33,46812,"CPEV,110,竹東簡,11,20210924,1",110,竹東簡,11,1632441600000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8033,1,8033,1,"34,199元","225,689元",nan
8034,34,104812,"CYEV,110,嘉簡,292,20211007,1",110,嘉簡,292,1633564800000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8034,1,8034,1,"600,000元","100,816元",nan
8035,35,217212,"KSEV,109,雄小,2371,20210506,2",109,雄小,2371,1620259200000,損害賠償,高雄簡易庭,民事判決,1688136019337,8035,1,8035,1,"80,000元","8,058元",nan
8036,36,218906,"KSEV,110,雄簡,863,20211029,1",110,雄簡,863,1635465600000,損害賠償,高雄簡易庭,民事判決,1688136019337,8036,1,8036,1,150萬元,nan,nan
8037,37,231493,"LTEV,110,羅簡,237,20220121,1",110,羅簡,237,1642723200000,損害賠償,羅東簡易庭,民事判決,1688136019337,8037,1,8037,1,"40,000元","6,343元",nan
8039,39,432141,"SLDV,110,簡,17,20220630,2",110,簡,17,1656547200000,侵權行為損害賠償,臺灣士林地方法院,民事判決,1688136019337,8039,1,8039,1,25萬元,nan,3萬元
8040,40,516437,"TCDV,109,訴,492,20210414,2",109,訴,492,1618358400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8040,1,8040,1,30萬元,"46萬2,158元",2萬5千元
8041,41,527922,"TCEV,110,中簡,1536,20210930,1",110,中簡,1536,1632960000000,損害賠償,臺中簡易庭,民事判決,1688136019337,8041,1,8041,1,27萬元,19萬1718元,15000元
8048,48,2923,"CDEV,110,橋小,1165,20211029,1",110,橋小,1165,1635465600000,損害賠償,橋頭簡易庭,民事判決,1688136019337,8048,1,8048,1,"10,000元","30,110元",nan
8049,49,34945,"CHEV,110,彰簡,331,20211005,1",110,彰簡,331,1633392000000,損害賠償,彰化簡易庭,民事判決,1688136019337,8049,1,8049,1,"100,000元",892元,"23,800元"
8050,50,38831,"CLEV,110,壢簡,1751,20220711,1",110,壢簡,1751,1657497600000,損害賠償,中壢簡易庭,民事判決,1688136019337,8050,1,8050,1,"30,000元","1,410元","38,000元"
8051,51,80657,"CTDV,111,簡,16,20221230,1",111,簡,16,1672358400000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,8051,1,8051,1,"150,000元","472,336",nan
8052,52,105021,"CYEV,110,朴簡,139,20210922,1",110,朴簡,139,1632268800000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8052,1,8052,1,10萬元,nan,nan
8054,54,218636,"KSEV,110,雄簡,183,20210817,1",110,雄簡,183,1629158400000,損害賠償,高雄簡易庭,民事判決,1688136019337,8054,1,8054,1,15萬元,"10,020元",nan
8057,57,254310,"NHEV,111,湖簡,106,20220328,1",111,湖簡,106,1648425600000,侵權行為損害賠償,內湖簡易庭,民事判決,1688136019337,8057,1,8057,1,"1,000元",380元,"36,000元"
8058,58,331169,"PCDV,109,訴,3518,20210401,2",109,訴,3518,1617235200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,8058,1,8058,1,8萬元,"1,068元","2萬4,000元"
8059,59,395692,"SCDV,109,訴,1087,20211007,1",109,訴,1087,1633564800000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,8059,1,8059,1,10萬元,"3,570元",nan
8060,60,406904,"SJEV,111,重小,1031,20220621,2",111,重小,1031,1655769600000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,8060,1,8060,1,nan,nan,nan
8061,61,439770,"SLEV,110,士簡,1050,20211130,1",110,士簡,1050,1638230400000,損害賠償,士林簡易庭,民事判決,1688136019337,8061,1,8061,1,"70,000元","32,324元","46,100元"
8062,62,518765,"TCDV,110,簡,154,20210924,1",110,簡,154,1632441600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8062,1,8062,1,200萬元,"159萬4,060元","23,800元"
8063,63,518879,"TCDV,110,簡,323,20220520,1",110,簡,323,1653004800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8063,1,8063,1,nan,nan,nan
8065,65,528262,"TCEV,110,中簡,3289,20220217,1",110,中簡,3289,1645056000000,損害賠償,臺中簡易庭,民事判決,1688136019337,8065,1,8065,1,25萬元,1萬4014元,nan
8066,66,529682,"TCEV,111,中簡,429,20220429,1",111,中簡,429,1651190400000,損害賠償,臺中簡易庭,民事判決,1688136019337,8066,1,8066,1,100萬元,"7,091元","24,000"
8067,67,607200,"TNHV,108,訴易,32,20220303,1",108,訴易,32,1646265600000,損害賠償,臺灣高等法院臺南分院,民事判決,1688136019337,8067,1,8067,1,"120,000元","7,236元",nan
8069,69,665288,"TPEV,109,北簡,20058,20210428,1",109,北簡,20058,1619568000000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,8069,1,8069,1,"40,000元",450元,"47,000元"
8072,72,104868,"CYEV,110,嘉簡,540,20220406,1",110,嘉簡,540,1649203200000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8072,1,8072,1,"8,000元",760元,nan
8073,73,114441,"GSEV,110,岡簡,312,20211021,1",110,岡簡,312,1634774400000,損害賠償,岡山簡易庭,民事判決,1688136019337,8073,1,8073,1,"400,000元",nan,nan
8074,74,158588,"KLDV,111,基簡,206,20220531,1",111,基簡,206,1653955200000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,8074,1,8074,1,3萬元,"1,940元",nan
8076,76,432134,"SLDV,110,簡,157,20220124,1",110,簡,157,1642982400000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,8076,1,8076,1,15萬元,"121,924元","23,800元"
8078,78,528178,"TCEV,110,中簡,2857,20220128,1",110,中簡,2857,1643328000000,損害賠償,臺中簡易庭,民事判決,1688136019337,8078,1,8078,1,20萬元,"372,572元","35,000元"
8079,79,529339,"TCEV,111,中簡,188,20220609,1",111,中簡,188,1654732800000,損害賠償,臺中簡易庭,民事判決,1688136019337,8079,1,8079,1,"10,000",nan,nan
8080,80,667370,"TPEV,111,北保險簡,87,20220809,1",111,北保險簡,87,1660003200000,給付保險金,臺北簡易庭,民事判決,1688136019337,8080,1,8080,1,30萬元,22萬3735元,nan
8081,81,823984,"ULDV,110,簡,110,20220630,1",110,簡,110,1656547200000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,8081,1,8081,1,20萬元,"11,262元","24,513元"
8083,83,47111,"CPEV,111,竹北簡,27,20220513,1",111,竹北簡,27,1652400000000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8083,1,8083,1,"1,500,000元","121,507元",nan
8084,84,104888,"CYEV,110,嘉簡,609,20211013,1",110,嘉簡,609,1634083200000,損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8084,1,8084,1,nan,nan,nan
8085,85,107020,"FSEV,110,鳳簡,58,20210519,1",110,鳳簡,58,1621382400000,損害賠償,鳳山簡易庭,民事判決,1688136019337,8085,1,8085,1,"30,000元","25,189元","31,192元"
8088,88,213297,"KSDV,110,簡上附民移簡,5,20211104,1",110,簡上附民移簡,5,1635984000000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,8088,1,8088,1,"260,000元",nan,nan
8092,92,406691,"SJEV,110,重簡,2199,20220825,1",110,重簡,2199,1661385600000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,8092,1,8092,1,12萬元,"181,157元","933,907元"
8096,96,528399,"TCEV,110,中簡,609,20220225,1",110,中簡,609,1645747200000,損害賠償,臺中簡易庭,民事判決,1688136019337,8096,1,8096,1,20萬元,"98,345元","23,100"
8100,100,940,"CCEV,110,潮簡,497,20211028,1",110,潮簡,497,1635379200000,請求損害賠償,潮州簡易庭,民事判決,1688136019337,8100,1,8100,1,"400,000元","75,096元",nan
8101,101,3164,"CDEV,110,橋簡,1009,20220218,1",110,橋簡,1009,1645142400000,損害賠償,橋頭簡易庭,民事判決,1688136019337,8101,1,8101,1,"200,000元","7,250元","45,000元"
8102,102,212029,"KSDV,109,訴,830,20210819,1",109,訴,830,1629331200000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,8102,1,8102,1,3萬元,"2,360元","36,000"
8104,104,218903,"KSEV,110,雄簡,858,20220616,3",110,雄簡,858,1655337600000,損害賠償,高雄簡易庭,民事判決,1688136019337,8104,1,8104,1,20萬元,"5萬1,843元","5萬7,575元"
8105,105,219604,"KSEV,111,雄簡,1161,20220629,1",111,雄簡,1161,1656460800000,損害賠償,高雄簡易庭,民事裁定,1688136019337,8105,1,8105,1,nan,nan,nan
8106,106,333463,"PCDV,110,簡,75,20210422,1",110,簡,75,1619049600000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,8106,1,8106,1,"150,000元","168,992元","23,100元"
8107,107,335784,"PCDV,111,訴,1192,20220629,1",111,訴,1192,1656460800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,8107,1,8107,1,"5,000元",nan,nan
8108,108,340174,"PCEV,109,板簡,3283,20211029,2",109,板簡,3283,1635465600000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8108,1,8108,1,5萬元,1萬960元,9萬
8110,110,432129,"SLDV,110,簡,148,20220223,1",110,簡,148,1645574400000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,8110,1,8110,1,10萬元,"6萬9,863元","3萬4,000元"
8111,111,519585,"TCDV,110,訴,86,20210827,1",110,訴,86,1630022400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8111,1,8111,1,"180,000元","40,868","30,100元"
8112,112,529323,"TCEV,111,中簡,178,20220407,1",111,中簡,178,1649289600000,損害賠償,臺中簡易庭,民事判決,1688136019337,8112,1,8112,1,nan,nan,nan
8115,115,800135,"TYDV,109,訴,326,20210928,2",109,訴,326,1632787200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8115,1,8115,1,"400,000元",70000,nan
8117,117,34979,"CHEV,110,彰簡,505,20211228,1",110,彰簡,505,1640649600000,損害賠償,彰化簡易庭,民事判決,1688136019337,8117,1,8117,1,"80,000元","131,565元",nan
8118,118,38714,"CLEV,110,壢簡,1215,20220428,1",110,壢簡,1215,1651104000000,損害賠償,中壢簡易庭,民事判決,1688136019337,8118,1,8118,1,"30,000元","27,581元","41,034元"
8119,119,46715,"CPEV,110,竹北簡,289,20211014,1",110,竹北簡,289,1634169600000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8119,1,8119,1,"50,000元","114,964元","38,200元"
8121,121,218504,"KSEV,110,雄簡,1113,20220728,2",110,雄簡,1113,1658966400000,損害賠償,高雄簡易庭,民事判決,1688136019337,8121,1,8121,1,12萬元,"6萬4,713元",nan
8122,122,231480,"LTEV,110,羅簡,133,20230119,1",110,羅簡,133,1674086400000,損害賠償,羅東簡易庭,民事判決,1688136019337,8122,1,8122,1,"400,000元","113,649元","92,000元"
8123,123,340709,"PCEV,110,板小,3572,20211222,1",110,板小,3572,1640131200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8123,1,8123,1,"25,000元","2,195元",nan
8124,124,340727,"PCEV,110,板小,3683,20211229,1",110,板小,3683,1640736000000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8124,1,8124,1,nan,nan,nan
8125,125,373362,"PTEV,110,屏簡,313,20211012,2",110,屏簡,313,1633996800000,損害賠償,屏東簡易庭,民事判決,1688136019337,8125,1,8125,1,100萬元,"807,551",3萬元
8126,126,402389,"SDEV,110,沙簡,609,20220727,1",110,沙簡,609,1658880000000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,8126,1,8126,1,"100,000元","29,744元",2500
8128,128,518802,"TCDV,110,簡,210,20211006,1",110,簡,210,1633478400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8128,1,8128,1,60萬元,nan,nan
8129,129,518874,"TCDV,110,簡,315,20211112,1",110,簡,315,1636675200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8129,1,8129,1,"300,000元","162,982","25,000元"
8130,130,518907,"TCDV,110,簡,65,20210521,1",110,簡,65,1621555200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8130,1,8130,1,"60,000元","21,340元",4萬5330元
8133,133,801978,"TYDV,110,簡,2,20210423,1",110,簡,2,1619136000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8133,1,8133,1,10萬元,"203,572",nan
8135,135,144474,"ILEV,110,宜簡,320,20230221,1",110,宜簡,320,1676937600000,損害賠償,宜蘭簡易庭,民事判決,1688136019337,8135,1,8135,1,6萬元,"344,029元","24,000元"
8136,136,144488,"ILEV,110,宜簡,71,20220113,2",110,宜簡,71,1642032000000,損害賠償,宜蘭簡易庭,民事判決,1688136019337,8136,1,8136,1,8萬元,"70,438元",6萬元
8137,137,158329,"KLDV,111,基小,1201,20220707,1",111,基小,1201,1657152000000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,8137,1,8137,1,nan,nan,nan
8138,138,218532,"KSEV,110,雄簡,1266,20211013,1",110,雄簡,1266,1634083200000,損害賠償,高雄簡易庭,民事判決,1688136019337,8138,1,8138,1,"50,000元","77,642元","23,800元"
8139,139,218771,"KSEV,110,雄簡,2410,20220222,1",110,雄簡,2410,1645488000000,損害賠償,高雄簡易庭,民事判決,1688136019337,8139,1,8139,1,40萬元,"578,238元","54,137元"
8140,140,218925,"KSEV,110,雄簡,934,20211029,1",110,雄簡,934,1635465600000,損害賠償,高雄簡易庭,民事判決,1688136019337,8140,1,8140,1,"100,000元","101,342元","42,500元"
8142,142,333404,"PCDV,110,簡,106,20211130,1",110,簡,106,1638230400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,8142,1,8142,1,"60,000元","21,060元",2655
8144,144,405547,"SJEV,109,重簡,2297,20210810,1",109,重簡,2297,1628553600000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,8144,1,8144,1,nan,nan,nan
8145,145,439899,"SLEV,110,士簡,1639,20220127,1",110,士簡,1639,1643241600000,損害賠償,士林簡易庭,民事判決,1688136019337,8145,1,8145,1,"60,000元","12,078",nan
8147,147,518909,"TCDV,110,簡,71,20211020,1",110,簡,71,1634688000000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8147,1,8147,1,8萬元,"2萬2,292元","23,100"
8148,148,527954,"TCEV,110,中簡,1720,20220927,2",110,中簡,1720,1664236800000,損害賠償,臺中簡易庭,民事判決,1688136019337,8148,1,8148,1,10萬元,"77,874元","38,830元"
8149,149,528071,"TCEV,110,中簡,2340,20221118,2",110,中簡,2340,1668729600000,損害賠償,臺中簡易庭,民事判決,1688136019337,8149,1,8149,1,10萬元,"3,859元",nan
8150,150,528152,"TCEV,110,中簡,2738,20220526,1",110,中簡,2738,1653523200000,損害賠償,臺中簡易庭,民事判決,1688136019337,8150,1,8150,1,4萬元,2228元,5萬元
8151,151,666716,"TPEV,110,北簡,16318,20211223,2",110,北簡,16318,1640217600000,損害賠償,臺北簡易庭,民事判決,1688136019337,8151,1,8151,1,"24,645元","71,175元","29,180元"
