level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入,頭頸部,臉,胸部,腹部,背部,骨盆,上肢,下肢,其他,骨折,骨裂,擦挫傷,撕裂傷,鈍傷,損傷,胸部損傷,神經損傷,拉傷,扭傷,灼傷,脫位,壓迫,破缺損,腦震盪,壞死,內出血,水腫,瘀血,栓塞,剝離,截肢,衰竭,休克,失能,死亡,肇責 0/100,肇責 10/90,肇責 20/80,肇責 30/70,肇責 40/60,肇責 50/50,肇責 60/40,肇責 70/30,肇責 80/20,肇責 90/10,肇責 100/0,未滿18歲(高中以下),18-24歲(大學、研究所),25-29歲,30-39歲,40-49歲,50-59歲,60-64歲,65歲以上(退休)
8824,824,265596,"NTDV,110,簡,12,20210531,1",110,簡,12,1622419200000,損害賠償,臺灣南投地方法院,民事判決,1688136019337,8824,1,8824,1,70000.0,82136,23800,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8826,826,406821,"SJEV,110,重簡,678,20211118,2",110,重簡,678,1637193600000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,8826,1,8826,1,500000.0,263664,33000,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,827,443958,"STEV,110,店簡,1147,20220225,1",110,店簡,1147,1645747200000,侵權行為損害賠償,新店簡易庭,民事判決,1688136019337,8827,1,8827,1,50000.0,3360,33000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,830,529584,"TCEV,111,中簡,350,20220408,1",111,中簡,350,1649376000000,損害賠償,臺中簡易庭,民事判決,1688136019337,8830,1,8830,1,50000.0,2340,33000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8832,832,594252,"TNDV,110,簡上附民移簡,1,20210504,1",110,簡上附民移簡,1,1620086400000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,8832,1,8832,1,100000.0,168054,40000,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,833,607650,"TNHV,109,重訴,3,20210922,1",109,重訴,3,1632268800000,損害賠償,臺灣高等法院臺南分院,民事判決,1688136019337,8833,1,8833,1,400000.0,62566,23100,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,834,666638,"TPEV,110,北簡,14309,20211029,1",110,北簡,14309,1635465600000,損害賠償,臺北簡易庭,民事判決,1688136019337,8834,1,8834,1,1000000.0,260955,23100,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8835,835,666885,"TPEV,110,北簡,20205,20221019,1",110,北簡,20205,1666137600000,損害賠償,臺北簡易庭,民事判決,1688136019337,8835,1,8835,1,250000.0,131837,42000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8837,837,718081,"TTDV,110,原簡,5,20220225,2",110,原簡,5,1645747200000,損害賠償,臺灣臺東地方法院,民事判決,1688136019337,8837,1,8837,1,150000.0,176276,42000,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,838,718185,"TTDV,110,簡,4,20220606,2",110,簡,4,1654473600000,侵權行為損害賠償,臺灣臺東地方法院,民事判決,1688136019337,8838,1,8838,1,200000.0,57430,22000,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8839,839,3261,"CDEV,110,橋簡,375,20210827,1",110,橋簡,375,1630022400000,損害賠償,橋頭簡易庭,民事判決,1688136019337,8839,1,8839,1,120000.0,57430,22000,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,840,3415,"CDEV,110,橋簡,996,20220120,1",110,橋簡,996,1642636800000,損害賠償,橋頭簡易庭,民事判決,1688136019337,8840,1,8840,1,80000.0,500,22000,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8841,841,38129,"CLEV,109,壢簡,568,20210917,1",109,壢簡,568,1631836800000,損害賠償,中壢簡易庭,民事判決,1688136019337,8841,1,8841,1,20000.0,880,22000,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,842,46714,"CPEV,110,竹北簡,288,20211014,1",110,竹北簡,288,1634169600000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8842,1,8842,1,30000.0,1597,29300,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8843,843,46768,"CPEV,110,竹北簡,538,20220301,1",110,竹北簡,538,1646092800000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8843,1,8843,1,50000.0,3300,32000,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,844,79952,"CTDV,110,簡,131,20210531,2",110,簡,131,1622419200000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,8844,1,8844,1,500000.0,57671,32000,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8846,846,113205,"FYEV,110,豐簡,729,20220811,1",110,豐簡,729,1660176000000,損害賠償,豐原簡易庭,民事判決,1688136019337,8846,1,8846,1,200000.0,214053,45800,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,848,218502,"KSEV,110,雄簡,1105,20211208,1",110,雄簡,1105,1638921600000,損害賠償,高雄簡易庭,民事判決,1688136019337,8848,1,8848,1,10000.0,4355,19426,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,849,218565,"KSEV,110,雄簡,1392,20220628,1",110,雄簡,1392,1656374400000,損害賠償,高雄簡易庭,民事判決,1688136019337,8849,1,8849,1,200000.0,355118,25000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,850,218928,"KSEV,110,雄簡,943,20220126,1",110,雄簡,943,1643155200000,損害賠償,高雄簡易庭,民事判決,1688136019337,8850,1,8850,1,10000.0,33290,24000,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8852,852,266810,"NTEV,110,投簡,44,20211202,2",110,投簡,44,1638403200000,損害賠償,南投簡易庭(含埔里),民事判決,1688136019337,8852,1,8852,1,400000.0,199791,2180212,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8854,854,340734,"PCEV,110,板小,3721,20220325,3",110,板小,3721,1648166400000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8854,1,8854,1,20000.0,2534,10000,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,855,341008,"PCEV,110,板簡,1087,20221014,2",110,板簡,1087,1665705600000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8855,1,8855,1,600000.0,163459,23100月元,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8856,856,402349,"SDEV,110,沙簡,444,20220301,1",110,沙簡,444,1646092800000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,8856,1,8856,1,1000000.0,45812,23800,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8857,857,402373,"SDEV,110,沙簡,537,20211130,1",110,沙簡,537,1638230400000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,8857,1,8857,1,250000.0,124065,23800,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8858,858,439966,"SLEV,110,士簡,480,20211028,2",110,士簡,480,1635379200000,侵權行為損害賠償,士林簡易庭,民事判決,1688136019337,8858,1,8858,1,60000.0,64728,23100,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8861,861,519063,"TCDV,110,簡上附民移簡,23,20211008,2",110,簡上附民移簡,23,1633651200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8861,1,8861,1,30000.0,64728,23100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862,862,527937,"TCEV,110,中簡,1591,20210804,1",110,中簡,1591,1628035200000,損害賠償,臺中簡易庭,民事判決,1688136019337,8862,1,8862,1,30000.0,1840,23500,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8864,864,667207,"TPEV,110,北簡,9295,20210915,1",110,北簡,9295,1631664000000,損害賠償,臺北簡易庭,民事判決,1688136019337,8864,1,8864,1,18277.0,8174,23800,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,866,799965,"TYDV,109,訴,2254,20220126,1",109,訴,2254,1643155200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8866,1,8866,1,100000.0,2700,23800,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8867,867,800376,"TYDV,109,重訴,297,20210414,1",109,重訴,297,1618358400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8867,1,8867,1,200000.0,3680,23800,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8868,868,807534,"TYEV,110,桃簡,1413,20220513,1",110,桃簡,1413,1652400000000,損害賠償,桃園簡易庭,民事判決,1688136019337,8868,1,8868,1,10000.0,1100,23736,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8869,869,807766,"TYEV,110,桃簡,701,20210826,1",110,桃簡,701,1629936000000,侵權行為損害賠償,桃園簡易庭,民事判決,1688136019337,8869,1,8869,1,10000.0,1100,23736,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8870,870,823988,"ULDV,110,簡,12,20221230,4",110,簡,12,1672358400000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,8870,1,8870,1,600000.0,275667,23100,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8873,873,38645,"CLEV,110,壢小,655,20210819,1",110,壢小,655,1629331200000,損害賠償,中壢簡易庭,民事判決,1688136019337,8873,1,8873,1,18000.0,4254,33760,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8874,874,212011,"KSDV,109,訴,762,20210505,1",109,訴,762,1620172800000,損害賠償,臺灣高雄地方法院,民事判決,1688136019337,8874,1,8874,1,18000.0,4254,33760,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8875,875,212165,"KSDV,110,勞簡,11,20210421,1",110,勞簡,11,1618963200000,給付工資等,臺灣高雄地方法院,民事判決,1688136019337,8875,1,8875,1,18000.0,4254,33760,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8876,876,217758,"KSEV,109,雄簡,2060,20210419,1",109,雄簡,2060,1618790400000,損害賠償,高雄簡易庭,民事判決,1688136019337,8876,1,8876,1,10000.0,1060,31000,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8877,877,218645,"KSEV,110,雄簡,1879,20220125,1",110,雄簡,1879,1643068800000,損害賠償,高雄簡易庭,民事判決,1688136019337,8877,1,8877,1,100000.0,69300,23100,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8879,879,248897,"MLDV,110,苗簡,629,20211123,1",110,苗簡,629,1637625600000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,8879,1,8879,1,400000.0,6761,23100,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8880,880,248935,"MLDV,110,苗簡,83,20210430,1",110,苗簡,83,1619740800000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,8880,1,8880,1,250000.0,70515,50000,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8881,881,253916,"NHEV,110,湖簡,1657,20211224,1",110,湖簡,1657,1640304000000,損害賠償,內湖簡易庭,民事判決,1688136019337,8881,1,8881,1,50000.0,5032,50000,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8882,882,267615,"OLEV,110,員小,390,20211222,1",110,員小,390,1640131200000,損害賠償,員林簡易庭,民事判決,1688136019337,8882,1,8882,1,50000.0,2125,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8883,883,333449,"PCDV,110,簡,61,20210413,1",110,簡,61,1618272000000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,8883,1,8883,1,400000.0,7938,43000,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8884,884,341482,"PCEV,110,板簡,840,20210908,1",110,板簡,840,1631059200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8884,1,8884,1,50000.0,4180,43000,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8886,886,428065,"SLDV,108,訴,1359,20210831,2",108,訴,1359,1630368000000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,8886,1,8886,1,80000.0,5940,38000,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8887,887,516072,"TCDV,109,訴,2268,20211001,1",109,訴,2268,1633046400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8887,1,8887,1,100000.0,12475,23800,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8892,892,807356,"TYEV,110,桃小,2153,20220408,1",110,桃小,2153,1649376000000,損害賠償,桃園簡易庭,民事判決,1688136019337,8892,1,8892,1,10000.0,1202,23800,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8893,893,807710,"TYEV,110,桃簡,430,20220630,1",110,桃簡,430,1656547200000,侵權行為損害賠償,桃園簡易庭,民事判決,1688136019337,8893,1,8893,1,500000.0,141357,24000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8894,894,693,"CCEV,109,潮簡,434,20210930,1",109,潮簡,434,1632960000000,請求損害賠償,潮州簡易庭,民事判決,1688136019337,8894,1,8894,1,50000.0,4193,26000,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8895,895,104493,"CYEV,109,嘉簡,738,20210520,1",109,嘉簡,738,1621468800000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8895,1,8895,1,100000.0,54822,24800,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8896,896,104867,"CYEV,110,嘉簡,537,20210930,2",110,嘉簡,537,1632960000000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,8896,1,8896,1,300000.0,155064,81958,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8898,898,127172,"HLEV,110,花簡,45,20220510,1",110,花簡,45,1652140800000,侵權行為損害賠償,花蓮簡易庭(含玉里),民事判決,1688136019337,8898,1,8898,1,500000.0,473540,81958,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8900,900,157963,"KLDV,110,基簡,891,20211130,1",110,基簡,891,1638230400000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,8900,1,8900,1,20000.0,473540,81958,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8901,901,218696,"KSEV,110,雄簡,2106,20211222,1",110,雄簡,2106,1640131200000,損害賠償,高雄簡易庭,民事判決,1688136019337,8901,1,8901,1,20000.0,2786,81958,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8902,902,248923,"MLDV,110,苗簡,785,20220106,1",110,苗簡,785,1641427200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,8902,1,8902,1,15000.0,570,81958,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8903,903,341352,"PCEV,110,板簡,2834,20220302,1",110,板簡,2834,1646179200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,8903,1,8903,1,50000.0,4758,80000,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8905,905,407368,"SJEV,111,重小,3012,20221027,1",111,重小,3012,1666828800000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,8905,1,8905,1,50000.0,4758,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906,906,444037,"STEV,110,店簡,343,20220429,1",110,店簡,343,1651190400000,損害賠償,新店簡易庭,民事判決,1688136019337,8906,1,8906,1,10000.0,3041,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8909,909,516320,"TCDV,109,訴,3507,20210601,1",109,訴,3507,1622505600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8909,1,8909,1,100000.0,141726,34800,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8910,910,518758,"TCDV,110,簡,147,20210608,1",110,簡,147,1623110400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,8910,1,8910,1,50000.0,2495,60000,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,914,799993,"TYDV,109,訴,2372,20220426,1",109,訴,2372,1650931200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,8914,1,8914,1,500000.0,280017,24450,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8916,916,3388,"CDEV,110,橋簡,906,20220311,1",110,橋簡,906,1646956800000,損害賠償,橋頭簡易庭,民事判決,1688136019337,8916,1,8916,1,400000.0,221032,40000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917,917,47283,"CPEV,111,竹東簡,29,20220826,1",111,竹東簡,29,1661472000000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,8917,1,8917,1,400000.0,34408,40000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,918,218607,"KSEV,110,雄簡,1639,20220803,1",110,雄簡,1639,1659484800000,損害賠償,高雄簡易庭,民事判決,1688136019337,8918,1,8918,1,200000.0,120658,24000,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8919,919,231528,"LTEV,110,羅簡,71,20220128,1",110,羅簡,71,1643328000000,損害賠償,羅東簡易庭,民事判決,1688136019337,8919,1,8919,1,80000.0,87938,21297,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,920,265602,"NTDV,110,簡,29,20220106,1",110,簡,29,1641427200000,損害賠償,臺灣南投地方法院,民事判決,1688136019337,8920,1,8920,1,178047.0,34953,10000,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
